"2018/05/22 4:49:39 AM GMT+1","I use Haxe for hobby projects","> 15 years","> 8 years","N/A","Front-end web;Back-end web;Command Line Utilities","JavaScript;PHP;Neko","France","Build from source","The Web","Ubuntu on Odroid-C2 ( arm64 ) since 2 years","Firefox","Ubuntu on Odroid-C2 ( arm64 ) or Raspberry Pi 3","","a tiny editor running in Firefox with Haxe-completion & Neko-server","I don't speak enough English and don't know a French-Forum (?)","","No","Yes","No","","$1-$100",""
"2018/05/22 6:18:57 AM GMT+1","I use Haxe for hobby projects","10-15 years","2-4 years","<= 1","Desktop Games;Mobile Games;Front-end web;Back-end web;Desktop Applications;Mobile Applications;Sotfware Libraries","JavaScript;C++;HashLink","United States","npm->lix","iOS App Store","Linux","Firefox","iOS","all the tink stuff, openfl, heaps","Visual Studio Code","Forums - http://community.haxe.org;Twitter;Gitter.im","$100,001-$150,000","Yes","Yes","No","Free","$101-$500",""
"2018/05/22 10:43:36 AM GMT+1","I use Haxe for hobby projects","10-15 years","2-4 years","101-500","Desktop Games;Mobile Games;Front-end web;Back-end web;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities","JavaScript;Flash (SWF);--interp","France","Official installer","The Web","Windows","Chrome","Android","tink*","Visual Studio Code","","$50,001-$70,000","Yes","No","No","Free","Nothing",""
"2018/05/22 2:02:14 PM GMT+1","I use Haxe for hobby projects","10-15 years","2-4 years","<= 1","Desktop Games;Sotfware Libraries","Neko","France","Official installer;Linux Package Manager;Build from source","github","Linux","Firefox","None","json2object ; openfl","Visual Studio Code","","I'd rather not say","Yes","No","No","","Nothing",""
"2018/05/22 2:54:14 PM GMT+1","I use Haxe for hobby projects","1-3 years","< 1 year","<= 1","Desktop Games","C++;HashLink","Italy","Official installer","itch.io","Windows","Chrome","Android","","FlashDevelop/HaxeDevelop","Twitter","I'd rather not say","Yes","No","No","Free","Nothing",""
"2018/05/22 3:32:54 PM GMT+1","It is one of the main tools I use professionally","10-15 years","2-4 years","10-25","Mobile Games","JavaScript;C++;Neko;Flash (SWF)","Canada","Official installer","iOS App Store;Google Play;The Web","OSX","Chrome","iOS","OpenFL, Heaps","Visual Studio Code","Gitter.im;Github Issues","$70,001-$100,000","Yes","Yes","No","Free","$101-$500",""
"2018/05/22 4:02:59 PM GMT+1","I use Haxe for hobby projects","> 15 years","4-6 years","<= 1","Desktop Games;Mobile Games","JavaScript;C++;Flash (SWF)","United Kingdom","Official installer;NPM","Google Play;The Web","Windows","Chrome","Android","Openfl + flixel","Visual Studio Code","","$70,001-$100,000","No","No","No","Free","$1-$100",""
"2018/05/22 4:45:47 PM GMT+1","I use Haxe for hobby projects","10-15 years","6-8 years","101-500","Front-end web;Back-end web;Command Line Utilities;Art","JavaScript;PHP;Neko;Python;--interp","Australia","Official installer;Linux Package Manager","The Web","OSX","Firefox","iOS","tink_* is the most common","Visual Studio Code","Forums - http://community.haxe.org;Twitter;Gitter.im","$70,001-$100,000","Yes","Yes","No","Free","$1-$100",""
"2018/05/22 8:03:12 PM GMT+1","It is one of the main tools I use professionally","10-15 years","> 8 years","10-25","Front-end web;Back-end web;Sotfware Libraries;Command Line Utilities","JavaScript;C++;C#;Neko;Python;--interp","Netherlands","Official installer;Build from source","The Web","OSX","Chrome","Android","promhx, thx.core, haxe-ws","Visual Studio Code","Forums - http://community.haxe.org;Twitter","I'd rather not say","Yes","Yes","No","Free","Nothing",""
"2018/05/22 9:05:27 PM GMT+1","It is one of the main tools I use professionally","7-10 years","1-2 years","2-10","Front-end web;Back-end web;Desktop Applications","JavaScript;C++;PHP;Flash (SWF)","United Kingdom","Official installer","Google Play;The Web","Windows","Chrome","Android","tinkerbell, PixiJS Extern, OpenFL, HaxeFlixel, StablexUI","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","$50,001-$70,000","No","Yes","No","Free","$1-$100",""
"2018/05/23 5:16:08 AM GMT+1","It is one of the main tools I use professionally","> 15 years","> 8 years","2-10","Web games","JavaScript","","Official installer","The Web;Facebook","Windows","Chrome","Android","Mostly JS externs","FlashDevelop/HaxeDevelop","Don't",">$150,000","Yes","No","No","","",""
"2018/05/23 7:09:07 AM GMT+1","I use Haxe for hobby projects","> 15 years","2-4 years","<= 1","Desktop Games;Mobile Games","JavaScript;C++","Australia","Official installer","itch.io","OSX","Chrome","iOS","openfl, flixel, flambe","Sublime Text","Twitter;#haxe on irc","$50,001-$70,000","No","Yes","No","Free","Nothing",""
"2018/05/23 7:35:16 AM GMT+1","I use Haxe for hobby projects","> 15 years","< 1 year","N/A","Console Games;Desktop Games;Mobile Games","JavaScript;HashLink","Sweden","Official installer","","Windows","Chrome","Android","Haxeflixel","Visual Studio Code","Forums - http://community.haxe.org","$100,001-$150,000","Yes","No","No","Free","$1-$100",""
"2018/05/23 8:08:03 AM GMT+1","I use Haxe for hobby projects","3-5 years","2-4 years","N/A","Desktop Games;Mobile Games;Front-end web","JavaScript;C++;Neko","Norway","Official installer;Linux Package Manager","","Windows","Firefox","Android","HaxeFlixel, MPHX","Visual Studio Code","Forums - http://community.haxe.org;Discord","I'd rather not say","No","Yes","No","Free","$1-$100",""
"2018/05/23 9:10:52 AM GMT+1","It is a tool I use occasionally for professional work","> 15 years","1-2 years","<= 1","Desktop Games;Mobile Games","JavaScript;C++;Flash (SWF)","Switzerland","Official installer","Google Play;itch.io;The Web","Linux","Chromium (apologies if the distinction isn't important, you can change this to Chrome if you like)","Windows Phone","OpenFL, HaxeFlixel, crashdumper, Nape, FlxScrollableArea, firetongue, flixel-ui, random, task, flixel-addons, systools, mcover","Visual Studio Code","Forums - http://community.haxe.org;Twitter;OpenFL forums too","$100,001-$150,000","Yes","Yes","No","If I had a viable Haxe-based business I would definitely consider a paid plan.  Currently my Haxe usage is limited to support of a commercial failure of mine; I don't use it at work, but I would if I had the opportunity.","Nothing",""
"2018/05/23 1:15:12 PM GMT+1","It is a tool I use occasionally for professional work","3-5 years","2-4 years","26-100","Front-end web","JavaScript","Netherlands","Linux Package Manager","The Web","Linux","Firefox","Android","","FlashDevelop/HaxeDevelop","#haxe on irc","$30,000-$50,000","No","No","No","Free","$501-$1000",""
"2018/05/23 7:13:41 PM GMT+1","It is one of the main tools I use professionally","> 15 years","4-6 years","10-25","Mobile Games;Front-end web;Back-end web;Desktop Applications;Mobile Applications;Command Line Utilities","JavaScript;C++;Neko","Slovakia","Official installer","The Web","Windows","Chrome","iOS","electron dox mlib","Visual Studio Code","Forums - http://community.haxe.org","$30,000-$50,000","Yes","No","No","Free","$1-$100",""
"2018/05/23 8:44:35 PM GMT+1","It is one of the main tools I use professionally","> 15 years","> 8 years","2-10","Front-end web;Back-end web;Desktop Applications;Mobile Applications;Command Line Utilities","JavaScript;PHP;Java;C#;Python","United States","Linux Package Manager;Homebrew","iOS App Store;Mac App Store;Google Play;The Web","Linux","Firefox","Android","thx core (which should really be adopted by the foundation and mantained, thx is a life-saver and overall much better than what the stdlib offers), tink_web, coconut_mvc","VIM","Forums - http://community.haxe.org;Twitter","$100,001-$150,000","Yes","Yes","No","Professional","$501-$1000",""
"2018/05/23 9:10:57 PM GMT+1","It is a tool I use occasionally for professional work","> 15 years","2-4 years","<= 1","Tests for desktop apps. (IDE)","C++;Java;Neko;Flash (SWF)","United States","Official installer;Linux Package Manager","","Windows","Opera","iOS","hxcpp hxcpp-debugger openfl","IntelliJ","Forums - http://community.haxe.org;Gitter.im;haxe.slack.com,  haxe-dev.slack.com","I'd rather not say","No","Yes","No","","",""
"2018/05/24 4:45:45 AM GMT+1","It is a tool I use occasionally for professional work","> 15 years","1-2 years","<= 1","Command Line Utilities","Neko","Australia","Official installer","Internal use Only","Windows","Firefox","Android","","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","$50,001-$70,000","No","No","No","Free","Nothing",""
"2018/05/24 8:02:14 AM GMT+1","It is one of the main tools I use professionally","> 15 years","> 8 years","<= 1","Console Games;Desktop Games;Mobile Games;Front-end web;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities","JavaScript;C++;Neko;Flash (SWF)","United States","Official installer;Linux Package Manager;NPM","Steam;iOS App Store;Google Play;PlayStation 4;PlayStation Vita;Xbox One;Nintendo Switch;Amazon App Store;itch.io;The Web","Linux","Opera","Blackberry","OpenFL","Visual Studio Code","Twitter;community.openfl.org, Discord, Slack","I'd rather not say","Yes","Yes","No","Free","Nothing",""
"2018/05/24 8:06:47 AM GMT+1","It is one of the main tools I use professionally","10-15 years","4-6 years","26-100","Mobile Games;Front-end web;Back-end web","JavaScript;C++","Russia","Official installer","iOS App Store;Google Play;The Web","Windows","Chrome","Android","Openfl","IntelliJ","Twitter","< $30,000","Yes","Yes","No","Free","Nothing",""
"2018/05/24 10:03:10 AM GMT+1","It is a tool I use occasionally for professional work","10-15 years","> 8 years","501-1500","Front-end web;Back-end web;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities","JavaScript;PHP;Flash (SWF)","Switzerland","Official installer","The Web;intranet","Windows","Firefox","Android","msignal tink thx hx-yaml","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","$100,001-$150,000","No","Yes","No","Free","Nothing",""
"2018/05/24 11:19:00 AM GMT+1","It is a tool I use occasionally for professional work","> 15 years","> 8 years","2-10","Desktop Games;Mobile Games;Front-end web;Back-end web;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities;Art","JavaScript;C++;HashLink;PHP;Neko","Austria","Build from source","The Web","Linux","Chrome","Android","","Atom","Twitter","I'd rather not say","Yes","Yes","No","","$1-$100",""
"2018/05/24 11:19:25 AM GMT+1","It is a tool I use occasionally for professional work","7-10 years","4-6 years","10-25","Front-end web;Back-end web;Desktop Applications;Command Line Utilities;Art","JavaScript;PHP;Neko","Netherlands","Official installer","The Web","OSX","Chrome","Android","js-kit, node, vue.js, express, three.js, thx, tink, mostly externs but a lot","Visual Studio Code","Forums - http://community.haxe.org","I'd rather not say","Yes","Yes","No","Free","$1-$100",""
"2018/05/24 11:41:12 AM GMT+1","It is one of the main tools I use professionally","7-10 years","< 1 year","<= 1","Front-end web;Desktop Applications;Mobile Applications","JavaScript","France","Official installer","","OSX","Chrome","Android","","Visual Studio Code","Gitter.im","< $30,000","Yes","Yes","No","Free","$1-$100",""
"2018/05/24 12:02:55 PM GMT+1","It is a tool I use occasionally for professional work","10-15 years","> 8 years","<= 1","Front-end web;Back-end web;Mobile Applications;Command Line Utilities","JavaScript;C++;PHP","Russia","Official installer;Linux Package Manager","iOS App Store;Google Play;The Web","OSX","Safari","iOS","openfl, munit, svg, swf, haxe-ga, hml, bindx2","IntelliJ","Forums - http://community.haxe.org;Twitter","$30,000-$50,000","Yes","No","No","Free","Nothing",""
"2018/05/24 12:04:51 PM GMT+1","It is one of the main tools I use professionally","10-15 years","4-6 years","2-10","Desktop Games;Mobile Games;Front-end web;Desktop Applications;Mobile Applications","JavaScript;C++;Java;Flash (SWF)","Argentina","Official installer","iOS App Store;Google Play;The Web","Windows","Firefox","Android","openfl, starling, dragonbones, haxeui, feathers, haxe-ga, crashdumper","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org;Twitter","I'd rather not say","Yes","No","No","Free","$1-$100",""
"2018/05/24 12:26:09 PM GMT+1","It is one of the main tools I use professionally","10-15 years","1-2 years","2-10","Desktop Games","C++;Neko;Flash (SWF)","Russia","Official installer","itch.io","Windows","Firefox","Android","Flixel, OpenFL","FlashDevelop/HaxeDevelop","Twitter;Discord","< $30,000","Yes","No","No","Free","Nothing",""
"2018/05/24 12:29:06 PM GMT+1","It is one of the main tools I use professionally","7-10 years","1-2 years","26-100","Mobile Games;Front-end web;Back-end web","JavaScript;C++","Russia","Official installer","iOS App Store;Google Play","Windows","Chrome","Android","openfl, stablexui, msignal, mloader, utest, extension-android-support-v4, extension-googleplaygames, hxcpp-debugger","IntelliJ","Twitter","< $30,000","Yes","Yes","No","Free","$1-$100",""
"2018/05/24 12:48:14 PM GMT+1","It is one of the main tools I use professionally","7-10 years","1-2 years","2-10","Front-end web;Mobile Applications;Command Line Utilities","JavaScript;Neko","Ukraine","Official installer;Linux Package Manager","The Web","Linux","Chrome","Android","openfl, as3hx, msignal, minject","Visual Studio Code","Forums - http://community.haxe.org","< $30,000","No","Yes","No","Free","$1-$100",""
"2018/05/24 1:11:20 PM GMT+1","It is one of the main tools I use professionally","> 15 years","6-8 years","2-10","Desktop Games;Desktop Applications;Mobile Applications;Sotfware Libraries","JavaScript;Lua;Java;Flash (SWF)","United States","Linux Package Manager","The Web","Linux","Firefox","Android","","VIM","Forums - http://community.haxe.org","$100,001-$150,000","Yes","No","No","","",""
"2018/05/24 2:10:15 PM GMT+1","It is one of the main tools I use professionally","3-5 years","1-2 years","<= 1","Front-end web;Desktop Applications;Mobile Applications","JavaScript;C++;Flash (SWF)","Italy","Official installer","The Web","Windows","Chrome","Android","OpenFL, PureMVC, Away3D","IntelliJ","","< $30,000","No","Yes","No","Free","$1-$100",""
"2018/05/24 5:22:48 PM GMT+1","I use Haxe for hobby projects","> 15 years","4-6 years","N/A","Desktop Games;Mobile Games","JavaScript;PHP;Java;Python","United States","Official installer;Linux Package Manager;Homebrew","Google Play;Amazon App Store;itch.io","Linux","Chrome","Android","OpenFL, HaxePunk, HaxeFlixel","Visual Studio Code","Twitter","$70,001-$100,000","No","No","No","Free","$1-$100",""
"2018/05/24 7:02:23 PM GMT+1","I use Haxe for hobby projects","1-3 years","1-2 years","<= 1","Front-end web;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities","JavaScript;HashLink;C#;Neko;Python","Spain","Linux Package Manager;Build from source","The Web","Linux","Firefox","Android",",compiletime, datetime, easylog, haxe-ws, mohxa, msgpack-haxe","Atom","Forums - http://community.haxe.org","I'd rather not say","Yes","Yes","No","Professional","$1-$100",""
"2018/05/24 7:08:02 PM GMT+1","It is one of the main tools I use professionally","7-10 years","4-6 years","501-1500","Desktop Games;Mobile Games;Web games","JavaScript;C++","United Kingdom","Official installer","Steam;The Web","Windows","Chrome","Android","Hxcpp, OpenFL, HaxeFlixel, pixi-haxe, kha","Visual Studio Code","Twitter","$50,001-$70,000","Yes","Yes","No","Free","$1-$100",""
"2018/05/24 7:48:46 PM GMT+1","It is a tool I use occasionally for professional work","> 15 years","6-8 years","<= 1","Desktop Games;Mobile Games","C++","Netherlands","Official installer","Steam;Google Play;The Web","Windows","Firefox","Android","OpenFL, flixel","FlashDevelop/HaxeDevelop","","< $30,000","What's a macro?","Yes","No","Free","Nothing",""
"2018/05/24 8:08:21 PM GMT+1","It is one of the main tools I use professionally","7-10 years","2-4 years","2-10","Desktop Games;Mobile Games","JavaScript;C++","Argentina","Official installer","Google Play;itch.io","Windows","Chrome","Android","OpenFl, HaxeFlixel","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org;Twitter","< $30,000","What's a macro?","No","No","Free","Nothing",""
"2018/05/24 11:20:21 PM GMT+1","I use Haxe for hobby projects","> 15 years","1-2 years","<= 1","Desktop Games;Mobile Games","JavaScript;Neko;Flash (SWF)","United States","Official installer","The Web","Windows","Chrome","iOS","Openfl","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","$70,001-$100,000","What's a macro?","No","No","Professional","$1-$100",""
"2018/05/25 6:01:09 AM GMT+1","I use Haxe for hobby projects","> 15 years","2-4 years","> 10000","Console Games;Desktop Games;Mobile Games;Front-end web;Back-end web","JavaScript;C++;Java;Neko;--interp","Canada","Official installer","iOS App Store;Google Play;itch.io;The Web","Windows","Firefox","iOS","Kha, thx, buddy, headbutt, glm, tink, and others as the need arises","Visual Studio Code","Twitter;Gitter.im;#haxe on irc","$50,001-$70,000","Yes","No","No","Free","$1-$100",""
"2018/05/25 9:37:07 AM GMT+1","I use Haxe for hobby projects","> 15 years","4-6 years","N/A","Desktop Games;Mobile Games","JavaScript;C++","Denmark","Homebrew","Google Play;itch.io;The Web","OSX","Chrome","Android","snow, luxe, actuate","Visual Studio Code","Twitter;Gitter.im","$70,001-$100,000","Yes","Yes","No","Free","$1-$100",""
"2018/05/25 9:41:47 AM GMT+1","It is one of the main tools I use professionally","> 15 years","> 8 years","2-10","Desktop Games;Front-end web;Back-end web;Desktop Applications;Sotfware Libraries;Command Line Utilities","JavaScript;C++;PHP;Neko","Germany","Official installer","The Web","Windows","Chrome","iOS","","Sublime Text","Twitter;Gitter.im","$50,001-$70,000","Yes","Yes","No","","",""
"2018/05/25 10:21:22 AM GMT+1","I use Haxe for hobby projects","3-5 years","2-4 years","<= 1","Desktop Games;Front-end web;Sotfware Libraries","JavaScript;Flash (SWF);--interp","Russia","Official installer","The Web;fgl","Windows","Firefox","none","a lot of","Visual Studio Code","Forums - http://community.haxe.org","I'd rather not say","Yes","Yes","No","Free","$1-$100",""
"2018/05/25 11:33:44 AM GMT+1","It is one of the main tools I use professionally","10-15 years","2-4 years","<= 1","Front-end web;Back-end web;Desktop Applications;Mobile Applications","JavaScript;C++;Python","Hungary","Official installer","The Web","OSX","Chrome","iOS","tink_core,ufront-mvc,starling,stablexui,...","IntelliJ","Forums - http://community.haxe.org","I'd rather not say","Yes","Yes","No","Professional","$1-$100",""
"2018/05/25 11:44:15 AM GMT+1","It is one of the main tools I use professionally","1-3 years","1-2 years","<= 1","Desktop Games;Mobile Games;Desktop Applications","","Australia","Linux Package Manager","I have not published any.","Linux","Firefox","Android","OpenFL, Math","Atom","Forums - http://community.haxe.org","< $30,000","What's a macro?","No","No","Free","$1-$100",""
"2018/05/25 11:54:41 AM GMT+1","It is one of the main tools I use professionally","1-3 years","< 1 year","101-500","Desktop Games;Mobile Games","JavaScript","Ukraine","Official installer","The Web","Windows","Firefox","Android","default pachage","FlashDevelop/HaxeDevelop","stackoverflow","< $30,000","What's a macro?","No","No","Free","$1-$100",""
"2018/05/25 1:09:27 PM GMT+1","It is a tool I use occasionally for professional work","10-15 years","2-4 years","101-500","Desktop Games;Mobile Games;Front-end web","JavaScript;C++;C#;Flash (SWF);AS3 Source","Ukraine","Official installer;NPM","Steam;iOS App Store;Google Play;The Web","Windows","Chrome","Android","openfl, nape, ash","","Forums - http://community.haxe.org;Facebook","I'd rather not say","No","Yes","No","Free","$1-$100",""
"2018/05/25 4:30:50 PM GMT+1","I use Haxe for hobby projects","> 15 years","2-4 years","<= 1","Desktop Games;Mobile Games;Front-end web;Desktop Applications;Sotfware Libraries","JavaScript;C++;Neko;Flash (SWF)","United States","Official installer;Linux Package Manager","","Linux","Chrome","Android","","mooedit","","","No","","","","",""
"2018/05/25 6:11:04 PM GMT+1","It is one of the main tools I use professionally","> 15 years","2-4 years","2-10","Console Games;Desktop Games;Mobile Games;Front-end web;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities;Art","JavaScript;C++;C#;--interp","France","Official installer;NPM;Build from source;Ideally, I would use one specific haxe version for each project","iOS App Store;Google Play;The Web","OSX","Chrome","iOS","unifill, actuate, luxe, snow, linc_*, hxnodejs, ceramic...","Visual Studio Code","Forums - http://community.haxe.org;Twitter","I'd rather not say","Yes","Yes","No","Not against the idea, but definitely no budget for it at the moment. Too bad there is nothing between 0$ and 6500$ / year plan either ","$101-$500",""
"2018/05/25 8:11:46 PM GMT+1","I use Haxe for hobby projects","7-10 years","1-2 years","2-10","Desktop Games;Front-end web","JavaScript;C++;--interp","Netherlands","Official installer","itch.io","Windows","Firefox","Android","Kha, tink_*, actuate","Visual Studio Code","","< $30,000","Yes","Yes","No","Free","$1-$100",""
"2018/05/25 8:47:01 PM GMT+1","It is one of the main tools I use professionally","3-5 years","2-4 years","10-25","Desktop Games;Mobile Games;Front-end web;Desktop Applications;Sotfware Libraries;Command Line Utilities","JavaScript;C++;HashLink;--interp","France","Official installer","iOS App Store;Google Play;The Web","Windows","Firefox","Android","","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","$30,000-$50,000","Yes","Yes","No","Professional","$1-$100",""
"2018/05/25 9:11:07 PM GMT+1","It is a tool I use occasionally for professional work","7-10 years","< 1 year","<= 1","Desktop Games;Mobile Games","Java;Flash (SWF)","United States","Official installer","Steam;Google Play;The Web","Linux","Firefox","Android","","Visual Studio Code","","< $30,000","No","Yes","No","","Nothing",""
"2018/05/26 12:09:01 PM GMT+1","I use Haxe for hobby projects","3-5 years","1-2 years","<= 1","Desktop Games","Neko","Russia","Official installer","Steam","Windows","Chrome","Android","Openfl, lime, actuate, hxassert, swflib","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","< $30,000","No","No","No","Free","Nothing",""
"2018/05/26 3:02:30 PM GMT+1","I use Haxe for hobby projects","3-5 years","1-2 years","<= 1","Desktop Games;Mobile Games","JavaScript;C++;HashLink;Neko;Flash (SWF)","Spain","Official installer","itch.io;The Web","Windows","Firefox","Android","openfl, haxeflixel, haxegon, starling","IntelliJ","Discord","I'd rather not say","No","Yes","No","Free","$1-$100",""
"2018/05/26 4:55:32 PM GMT+1","I use Haxe for hobby projects","1-3 years","< 1 year","2-10","Console Games;Desktop Games;Mobile Games","Flash (SWF)","","Official installer","itch.io;The Web","Windows","Chrome","Android","HaxeFlixel, HaxePunk","Visual Studio Code","Forums - http://community.haxe.org;stackoverflow, youtube","I'd rather not say","No","No","No","Free","$1-$100",""
"2018/05/26 7:25:33 PM GMT+1","I use Haxe for hobby projects","3-5 years","< 1 year","101-500","Front-end web;Back-end web;Mobile Applications","PHP;Python","Mexico","Homebrew","The Web","OSX","Chrome","iOS","","Sublime Text","Facebook","< $30,000","What's a macro?","No","No","Free","$1-$100",""
"2018/05/27 8:46:07 AM GMT+1","I use Haxe for hobby projects","7-10 years","< 1 year","N/A","Desktop Games;Mobile Games","JavaScript;C++;Java;Neko;Flash (SWF)","Australia","Official installer;Linux Package Manager;Homebrew","The Web","OSX","Firefox","Android","kha","Visual Studio Code","don't communicate","$70,001-$100,000","Yes","No","No","Free","$1-$100",""
"2018/05/27 10:04:01 AM GMT+1","I use Haxe for hobby projects","> 15 years","1-2 years","101-500","Desktop Games;Mobile Games","C++;HashLink;Neko","Germany","Linux Package Manager","Haven""t published anything up to now","Linux","Firefox","Android","haxeflixel","Visual Studio Code","Twitter","$70,001-$100,000","What's a macro?","Yes","No","Free","$1-$100",""
"2018/05/27 11:39:19 AM GMT+1","I use Haxe for hobby projects","> 15 years","< 1 year","26-100","Command Line Utilities","JavaScript;PHP;C#;Python;--interp","Canada","Official installer","I don’t publish them ","Windows","Chrome","iOS","None","Context","I don’t ","$50,001-$70,000","No","No","No","Free","$1-$100",""
"2018/05/27 5:23:18 PM GMT+1","I use Haxe for hobby projects","7-10 years","< 1 year","<= 1","Desktop Games;Mobile Games;Front-end web","JavaScript;C++;HashLink","United States","Official installer","","Windows","Chrome","Android","","Visual Studio Code","","$70,001-$100,000","No","Yes","No","Free","$1-$100",""
"2018/05/27 9:52:48 PM GMT+1","I use Haxe for hobby projects","10-15 years","4-6 years","N/A","Mobile Games;Front-end web;Back-end web;Mobile Applications;Art","JavaScript;C#;Neko;Flash (SWF);Python","Germany","Official installer","The Web","OSX","Chrome","iOS","","Visual Studio Code","Forums - http://community.haxe.org","$70,001-$100,000","Yes","Yes","No","Free","Nothing",""
"2018/05/28 6:29:58 AM GMT+1","I use Haxe for hobby projects","1-3 years","1-2 years","N/A","Desktop Games","C++;Flash (SWF)","Philippines","Official installer","Steam;GOG.com;itch.io;The Web","Windows","Chrome","Android","flixel","Sublime Text","Discord","I'd rather not say","What's a macro?","No","No","Free","Nothing",""
"2018/05/28 6:58:50 AM GMT+1","I use Haxe for hobby projects","3-5 years","< 1 year","1501-10000","Desktop Games;Mobile Games;Command Line Utilities","JavaScript;C++","","Official installer","","OSX","Firefox","iOS","Openfl, haxeflixel, away3d, kha, heaps ","Visual Studio Code","","","No","Yes","No","","$1-$100",""
"2018/05/28 9:59:39 AM GMT+1","It is one of the main tools I use professionally","","","","Mobile Games;Front-end web;Mobile Applications;Command Line Utilities","C++;C#;Flash (SWF);Python;--interp","Russia","Official installer;Build from source","Microsoft Windows Store","windows 10 mobile ","Edge","Windows Phone","","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org;#haxe on irc","","What's a macro?","No","No","Free","Nothing",""
"2018/05/28 12:54:28 PM GMT+1","I use Haxe for hobby projects","10-15 years","< 1 year","26-100","Desktop Games;Mobile Games;Front-end web;Mobile Applications","JavaScript","Ukraine","Official installer;Linux Package Manager","no published yet","Linux","Chrome","Android"," I am trying some libs","Visual Studio Code","Forums - http://community.haxe.org;Twitter","< $30,000","No","No","No","Free","$1-$100",""
"2018/05/28 4:19:07 PM GMT+1","It is one of the main tools I use professionally","> 15 years","6-8 years","10-25","Desktop Games;Mobile Games;Browser Games","JavaScript;Flash (SWF)","Germany","Official installer","Steam;iOS App Store;Google Play;The Web","Windows","Chrome","iOS","OpenFL, Starling","IntelliJ","","$70,001-$100,000","No","Yes","No","in the current state? free :( so many possibilities, so less outcome... this is the reason i choose ""nothing"" in the next answer. contact me, if you are interested in more detailed reasons...","Nothing",""
"2018/05/28 7:53:10 PM GMT+1","It is a tool I use occasionally for professional work","10-15 years","< 1 year","2-10","Desktop Games;Front-end web;Desktop Applications;Sotfware Libraries","JavaScript;C++;C#;Flash (SWF);AS3 Source","United States","Official installer","The Web","Windows","Chrome","Android","HaxeUI, OpenFL, Actuate","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org;Gitter.im","$70,001-$100,000","No","Yes","No","Free","$1-$100",""
"2018/05/29 4:51:09 AM GMT+1","I don't use Haxe but would like to","1-3 years","< 1 year","<= 1","Console Games;Desktop Games;Mobile Games","Neko","Aruba","Official installer","Haven't published anything ","Windows","Chrome","Android","Openfl ","FlashDevelop/HaxeDevelop","I didn't know about the community ","< $30,000","What's a macro?","Yes","No","Free","Nothing",""
"2018/05/29 10:24:28 AM GMT+1","I use Haxe for hobby projects","10-15 years","< 1 year","<= 1","Desktop Games;Mobile Games","JavaScript;C++;Flash (SWF)","Norway","Official installer","The Web","Windows","Firefox","Android","openFL","IntelliJ","#haxe on irc","","No","No","No","Free","$1-$100",""
"2018/05/29 10:30:31 AM GMT+1","It is one of the main tools I use professionally","3-5 years","1-2 years","1501-10000","Desktop Games;Mobile Games;Command Line Utilities","JavaScript","South Africa","Official installer","The Web","OSX","Chrome","iOS","","IntelliJ","","$30,000-$50,000","Yes","Yes","No","Free","$1-$100",""
"2018/05/29 1:48:59 PM GMT+1","I use Haxe for hobby projects","3-5 years","2-4 years","501-1500","Desktop Games;Mobile Games;Front-end web;Back-end web;Desktop Applications;Mobile Applications","JavaScript;C++;PHP;Neko;Flash (SWF);Python","United States","Official installer","The Web","Windows","Firefox","Android","OpenFl, haxeui, Kha","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org;Twitter;Gitter.im","$70,001-$100,000","No","Yes","No","Free","$1-$100",""
"2018/05/29 3:20:03 PM GMT+1","I don't use Haxe but would like to","3-5 years","< 1 year","N/A","Console Games;Desktop Games;Mobile Games","JavaScript;C++;HashLink","Russia","Official installer","Steam;iOS App Store;Google Play;PlayStation 4;Xbox One;Nintendo Switch;GOG.com;itch.io","Windows","Chrome","Android","heaps, haxeflixel, openfl, lime","Visual Studio Code","","< $30,000","No","No","No","Free","$101-$500",""
"2018/05/29 7:16:27 PM GMT+1","I use Haxe for hobby projects","1-3 years","< 1 year","<= 1","Desktop Games;Mobile Games","JavaScript;Neko","Poland","Official installer","i send them to friends via standard upload ","Windows","Chrome","Android","HaxeFlixel","FlashDevelop/HaxeDevelop","i don't","< $30,000","No","Yes","No","Free","$1-$100",""
